Rating,Review,Brand,NoStopW Tokens,Lemmatized Tokens,TB Polarity Score,TB Sentiment
5,i do feel that it does get rid of all oil and dirt. the only thing is that over time it does dry out your skin. just make sure to moisturize your face after.works great,La Roche-Posay,"['rid', 'dirt', 'after works']",rid dirt after works,0.0,neutral
4,i decided to buy the night combo which includes this one but i am not sure its as effective for me as others. i have to try something else.its a good product but,CeraVe,"['decided', 'combo', 'includes', 'not', 'effective', 'else its']",decided combo includes not effective else its,-0.3,negative
4,the media could not be loaded.havent used it yet i will update this in a few days but the package is opened and doesnt look new,CeraVe,"['media', 'not', 'loaded havent', 'update', 'days', 'package']",medium not loaded havent update day package,0.0,neutral
4,great for using after a clay mask to help minimize pores. would purchase again.help minimize pores.,CeraVe,"['clay', 'mask', 'minimize', 'pores', 'purchase', 'again help', 'minimize', 'pores']",clay mask minimize pore purchase again help minimize pore,0.0,neutral
4,"i gotta say i could definitely see a big difference in my skin a few days after i started using this, however i started breaking out bad once again which could just be hormones. the scent is not the best but its not unbearable. it leaves a sticky feeling once it dries on your skin but its not a problem after your skin finally absorbs all of itgreat so far",CeraVe,"['ta', 'days', 'breaking', 'bad', 'hormones', 'not', 'not', 'unbearable', 'leaves', 'sticky', 'dries', 'not', 'absorbs', 'itgreat']",ta day breaking bad hormone not not unbearable leaf sticky dry not absorbs itgreat,-0.38333333333333325,negative
4,after one use the gel dried up the new pimples. i was surprised at how quickly it worked. the only thing i don't like is the slightly chemically scent which fades quickly as the gel dries up. it takes longer to work on older pimples though.works unbelievably well,CeraVe,"['dried', 'pimples', 'surprised', 'nt', 'chemically', 'fades', 'dries', 'takes', 'pimples', 'though works', 'unbelievably']",dried pimple surprised nt chemically fade dry take pimple though works unbelievably,-0.10416666666666666,negative
4,seems to work but does dry out part of my skin and also make it greasy at the same time. not really sure how it's possible or maybe its not for combo skin.seems to work but,CeraVe,"['greasy', 'not', 'not', 'combo', 'skin seems']",greasy not not combo skin seems,0.0,neutral
4,my teen son has very dry and sensitive skin. this doesn't cause extra irritation but did make his skin purge the first several uses. he uses it every four days in skin cycling.works well,CeraVe,"['teen', 'son', 'nt', 'extra', 'irritation', 'purge', 'days', 'cycling works']",teen son nt extra irritation purge day cycling works,0.0,neutral
4,"seems to be working for my daughter. she is currently using the cerave wash, treatment, and am and pm lotions. definitely have seen an improvement within a few days aand even more so in a couple weeks.seems to be working",CeraVe,"['daughter', 'treatment', 'lotions', 'days', 'aand', 'couple', 'weeks seems']",daughter treatment lotion day aand couple weeks seems,0.0,neutral
4,make sure you use a good moisturizer on top of this because it can be drying but it really helps me with my minor breakoutsi use this almost every other day,CeraVe,"['helps', 'minor', 'breakoutsi']",help minor breakoutsi,-0.05,negative
4,smells maple syrup.helps to fight acne,CeraVe,"['smells', 'maple', 'syrup helps', 'fight']",smell maple syrup helps fight,0.0,neutral
4,my skin is very senitive.  it worked ok but dry my skin.cleaner,CeraVe,"['senitive', 'skin cleaner']",senitive skin cleaner,0.0,neutral
4,"i've used the cerave salicylic acid acne treatment gel for face for about 2 weeks now. i don't have a ton of breakouts but a few blemishes here and there that i wanted to test this out as more of a preventative care product rather than treating current issues. i think it works fairly well on my combination skin in preventing/minimizing breakouts.after washing your face, you apply a thin layer of this product one to three times daily on the areas of the face you want to treat. i prefer to only use the product once a day and i have found it works best if i apply it in the late evening, an hour or so before i go to bed. it makes my face shiny so it's not something i want to apply if i'm going to be outside the home and i don't want to put makeup on after applying it either.the gel is 1.35 fl oz.prefer to use as part of nightly skincare routine",CeraVe,"['salicylic', 'acid', 'treatment', 'weeks', 'nt', 'ton', 'breakouts', 'blemishes', 'preventative', 'treating', 'current', 'issues', 'combination', 'preventingminimizing', 'breakouts after', 'washing', 'layer', 'times', 'treat', 'prefer', 'late', 'evening', 'hour', 'bed', 'shiny', 'not', 'nt', 'either the', ' ', 'fl', 'oz prefer', 'nightly']",salicylic acid treatment week nt ton breakout blemish preventative treating current issue combination preventingminimizing breakouts after washing layer time treat prefer late evening hour bed shiny not nt either the   fl oz prefer nightly,-0.15,negative
4,"this, combined with another cerave spot cleanser (i think they go together), cleared my chin acne that had become cystic. it was getting real bad. i think i am allergic to blue surgical masks! or all surgical masks! i used this daily for a few weeks, and it cleared.cleared!",CeraVe,"['combined', 'spot', 'cleared', 'chin', 'cystic', 'real', 'bad', 'allergic', 'blue', 'surgical', 'masks', 'surgical', 'masks', 'weeks', 'cleared cleared']",combined spot cleared chin cystic real bad allergic blue surgical mask surgical mask week cleared cleared,-0.5,negative
4,i have sensitive skin and this works great for masknegood for maskne,CeraVe,"['masknegood', 'maskne']",masknegood maskne,0.0,neutral
4,it dried the heck out of my kiddo’s face.it’s ok but not great,CeraVe,"['dried', 'heck', 'kiddo', 'face it', 'not']",dried heck kiddo face it not,-0.2,negative
4,keeps skin clear without irritationgood product,CeraVe,['irritationgood'],irritationgood,0.0,neutral
4,"have been using it for 3 weeks but it wasn't strong/effective as i expected. it might work differently for different people but for me, there is definitely not the most potent product i've tried. still it should work for mild cases of acne.does its job but not the best i've tried",CeraVe,"['weeks', 'nt', 'strongeffective', 'expected', 'not', 'potent', 'mild', 'acne does', 'job', 'not']",week nt strongeffective expected not potent mild acne does job not,-0.005555555555555554,negative
5,my son only uses this and the best price is right herecan't beat the price,CeraVe,"['son', 'hereca', 'nt', 'beat']",son hereca nt beat,0.0,neutral
5,"i was desperate to find something to help my acne. it was hormonal. it was cystic. it was “normal” acne. it was “bacne”. all in one. and so consistent. i used to use zapzyt which was the only product i could find that worked.and then it just, stopped working once i started taking testosterone.nothing worked. no hemp cleanser, no neutrogena salicylic acid cleanser, no salicylic acid exfoliating bar. no african black soap. nothing. i used this in conjunction with the sa acne clearing cleanser by cerave as well, however, i can tell you where i know it’s this gel.i’ve been using the cleanser for my bacne as well as my face. and wow. again. nothing was helping with that even a smidge until this cleanser. now i have actual hope and i could wear a tank top without feeling self-conscious.but, it’s still not perfect. my bacne isn’t gone.however, my face? from using this gel???it’s helped wonders. my cystic acne is going away. i’ve only had tiny white heads in 2 places. my redness has gone down so much.i have combination skin. some places are slicker than grease and others are drier and developing fine lines. and this stuff is not only moisturizing, but balancing.i hadn’t felt like there was any other option but il makiage’s foundation. which i sought out because of how bad my acne was. it had been atrocious for a whole year and i was really at a place where i was ready to give up on having clear skin.but in one last and final desperate attempt, i splurged on this when my debt really was telling me not to. and i don’t regret it because of it’s results.so if you have the money, if you have these issues, i’m begging you to give it a shot. and i really hope it helps you like it helped me and all the people before that encouraged me to give it a shot too!! best of luck to youi was about to give up",CeraVe,"['desperate', 'cystic', 'normal', 'bacne', 'consistent', 'zapzyt', 'worked and', 'stopped', 'testosterone nothing', 'hemp', 'neutrogena', 'salicylic', 'acid', 'salicylic', 'acid', 'exfoliating', 'bar', 'african', 'black', 'soap', 'conjunction', 'clearing', 'gel i', 'bacne', 'wow', 'helping', 'smidge', 'actual', 'hope', 'tank', 'selfconscious but', 'not', 'perfect', 'bacne', 'gone however', 'helped', 'wonders', 'cystic', 'tiny', 'heads', 'redness', 'much i', 'combination', 'slicker', 'grease', 'drier', 'developing', 'fine', 'lines', 'not', 'balancing i', 'option', 'makiage', 'foundation', 'sought', 'bad', 'atrocious', 'ready', 'skin but', 'final', 'desperate', 'attempt', 'splurged', 'debt', 'telling', 'not', 'regret', 'results so', 'money', 'issues', 'begging', 'shot', 'hope', 'helps', 'helped', 'encouraged', 'shot', 'luck', 'youi']",desperate cystic normal bacne consistent zapzyt worked and stopped testosterone nothing hemp neutrogena salicylic acid salicylic acid exfoliating bar african black soap conjunction clearing gel i bacne wow helping smidge actual hope tank selfconscious but not perfect bacne gone however helped wonder cystic tiny head redness much i combination slicker grease drier developing fine line not balancing i option makiage foundation sought bad atrocious ready skin but final desperate attempt splurged debt telling not regret results so money issue begging shot hope help helped encouraged shot luck youi,-0.12187499999999998,negative
