Rating,Review,Brand,NoStopW Tokens,Lemmatized Tokens,TB Polarity Score,TB Sentiment
2,"cerave has suddenly become the holy grail skin care product lately it seems. well at least to a newbie skincare person like me. what totally blew my mind was the fact that this is the 1st product i have ever used that made me break out. i thought there was no way since all i've used before were much ""lower"" grade products with much harsher chemicals. but alas, it was true. i got hard red rashes on my face and had to calm it down by putting oatmeal on it for weeks. i even tried to use it again after my skin calmed down and would react again to it. i had to give it to a friend whom reported she had no issues.i'm not sure if it's fair to give less stars b/c i'm personally allergic to it but this was my personal experience. i especially got excited b/c they started carrying this brand in a lot of the local stores!oddly i am very allergic to this",CeraVe,"['suddenly', 'holy', 'grail', 'newbie', 'person', 'totally', 'blew', 'mind', 'break', 'grade', 'products', 'harsher', 'chemicals', 'alas', 'true', 'hard', 'red', 'rashes', 'calm', 'putting', 'oatmeal', 'weeks', 'calmed', 'react', 'friend', 'reported', 'issues i', 'not', 'fair', 'stars', 'bc', 'personally', 'allergic', 'personal', 'experience', 'excited', 'bc', 'carrying', 'local', 'stores', 'oddly', 'allergic']",suddenly holy grail newbie person totally blew mind break grade product harsher chemical ala true hard red rash calm putting oatmeal week calmed react friend reported issues i not fair star bc personally allergic personal experience excited bc carrying local store oddly allergic,0.018055555555555557,positive
2,"i've never really had skin issues. i'm not prone to breaking out, nor am i prone to dry or flaky skin. i've never had a problem with a face wash drying out my skin. even bar soap or bronner's is fine.i just wanted a generic, good-quality face wash. this was the most popular form of cerave, which i'd heard good things about, so i figured i should be safe with a product labeled 'normal to oily.' boy was i mistaken. every time i use this product i come out of the shower with a completely red face, feeling like i've just lost my epidermis.i was told by other people that i should've gone for the milder version of this stuff, but a product labeled with 'normal' should work for normal skin. the only reason i'm giving this two stars and not one is because i suppose it would work for people with oily skin. everyone else beware.nukes your face",CeraVe,"['issues', 'not', 'prone', 'breaking', 'prone', 'flaky', 'bar', 'soap', 'bronner', 'fine i', 'generic', 'goodquality', 'popular', 'form', 'heard', 'figured', 'safe', 'labeled', 'normal', 'boy', 'mistaken', 'shower', 'completely', 'red', 'lost', 'epidermis i', 'told', 'milder', 'version', 'labeled', 'normal', 'normal', 'reason', 'stars', 'not', 'suppose', 'beware nukes']",issue not prone breaking prone flaky bar soap bronner fine i generic goodquality popular form heard figured safe labeled normal boy mistaken shower completely red lost epidermis i told milder version labeled normal normal reason star not suppose beware nukes,0.2458333333333333,positive
2,formula change or watered down?  the real product from costco is significantly thicker. i think it is the real product but definitely watered down.i put two dots on my hand the costco face wash was a thick bead that didn’t spread the amazon version ran in a dribble down my hand.  i think it is the same formula but it is definitely thinner than the “real” stuff.this is a watered down from the real soap.,CeraVe,"['formula', 'change', 'watered', 'real', 'costco', 'thicker', 'real', 'watered', 'down i', 'dots', 'costco', 'bead', 'amazon', 'version', 'dribble', 'formula', 'thinner', 'real', 'stuff this', 'watered', 'real', 'soap']",formula change watered real costco thicker real watered down i dot costco bead amazon version dribble formula thinner real stuff this watered real soap,0.1288888888888889,positive
2,"it’s probably not the senders fault. however, it arrived, and half the box is wet, assumingly from the product. and it completely ruined my bed sheets. however, the product in terms of effectiveness, is a 5/5.leaked during transit",CeraVe,"['not', 'senders', 'fault', 'arrived', 'wet', 'assumingly', 'completely', 'ruined', 'bed', 'sheets', 'terms', 'effectiveness', ' leaked', 'transit']",not sender fault arrived wet assumingly completely ruined bed sheet term effectiveness  leaked transit,0.0,neutral
2,use at night and in the morning usually the shower. use it with a clarisonic brush and am not impressed. there is hardly no foam which is needed for a deep clean. end up putting too much and therefore waste much of the product. my face does not feel clean afterwards and i am left with a dry clear residue.the prouduct itself is solid as us has a nice sized bottle not too big that can be left in the bathroom.  it’s easy to dispense and provides an ample amount of soap with two presses. the soap is clear and has light scent.not enough foam.,CeraVe,"['shower', 'clarisonic', 'brush', 'not', 'impressed', 'deep', 'clean', 'putting', 'waste', 'not', 'clean', 'left', 'residue the', 'prouduct', 'solid', 'nice', 'sized', 'not', 'left', 'bathroom', 'easy', 'dispense', 'ample', 'soap', 'presses', 'soap', 'light', 'scent not']",shower clarisonic brush not impressed deep clean putting waste not clean left residue the prouduct solid nice sized not left bathroom easy dispense ample soap press soap light scent not,0.08333333333333334,positive
2,"i was really looking forward to this facial cleanser. it has amazing reviews and i was sure it would be good for me. when i tried it, i did enjoy the texture. it's almost like a gel before you add the water. i used this product for about a week and a half. i started seeing small pimples hear and there and figured it was just normal out break. only they increased daily with few going away. i was also noticing the eczema on my neck was flaring up. i had to stop using the product. about 2 days after switching to my old cleanser my face cleared considerably. its now pretty blemish free . my eczema is still an on going battle. once a flare starts it can take time to get it back down.it has amazing reviews and i was sure it would be good ...",CeraVe,"['amazing', 'reviews', 'enjoy', 'add', 'water', 'pimples', 'hear', 'figured', 'normal', 'break', 'increased', 'noticing', 'eczema', 'neck', 'flaring', 'days', 'switching', 'cleared', 'considerably', 'pretty', 'blemish', 'eczema', 'battle', 'flare', 'starts', 'down it', 'amazing', 'reviews']",amazing review enjoy add water pimple hear figured normal break increased noticing eczema neck flaring day switching cleared considerably pretty blemish eczema battle flare start down it amazing review,0.3074074074074074,positive
2,"i thought this product was great, until i repurchased from a local store, then i realized how watered down the bottle i got from amazon was. will not purchase online again, but i do love the product!unsure",CeraVe,"['repurchased', 'local', 'store', 'realized', 'watered', 'amazon', 'not', 'purchase', 'online', 'love', 'unsure']",repurchased local store realized watered amazon not purchase online love unsure,0.25,positive
2,facewash is fine but it's going to be hard for me to use this considering how it was shipped.  i'll just make the trip to target next time.decent but don't buy from amazon,CeraVe,"['facewash', 'fine', 'hard', 'shipped', 'trip', 'target', 'time decent', 'nt', 'amazon']",facewash fine hard shipped trip target time decent nt amazon,0.09722222222222221,positive
2,"video player is loading.play videoplaymutecurrent time 0:00/duration 0:00loaded: 0%stream type liveseek to live, currently behind liveliveremaining time -0:00 1xplayback ratechapterschaptersdescriptionsdescriptions off, selectedcaptionscaptions and subtitles off, selectedaudio trackfullscreenthis is a modal window.


 my package was sealed open when i received it, but wrapping was torn apart and product was leaking. 🙄the product may work but...",CeraVe,"['video', 'player', 'loading play', 'videoplaymutecurrent', 'stream', 'type', 'liveseek', 'live', 'liveliveremaining', 'ratechapterschaptersdescriptionsdescriptions', 'selectedcaptionscaptions', 'subtitles', 'selectedaudio', 'trackfullscreenthis', 'modal', 'window', 'package', 'sealed', 'received', 'wrapping', 'torn', 'leaking']",video player loading play videoplaymutecurrent stream type liveseek live liveliveremaining ratechapterschaptersdescriptionsdescriptions selectedcaptionscaptions subtitle selectedaudio trackfullscreenthis modal window package sealed received wrapping torn leaking,0.13636363636363635,positive
2,"i used this facial cleanser for a while and it seemed to get rid of the few zits i had, but after using it for a bout two months i noticed my pores getting large, and i had blackheads on my nose, and whiteheads on my forehead and chin. this cleanser did not help my face, so i went for a more natural soap bar and used moisturizer. now my face looks a lot smoother and clear. i think going to the more natural stuff was the safer choice.it trashed my face",CeraVe,"['rid', 'zits', 'bout', 'months', 'pores', 'blackheads', 'nose', 'whiteheads', 'forehead', 'chin', 'not', 'natural', 'soap', 'bar', 'smoother', 'natural', 'safer', 'choice it', 'trashed']",rid zit bout month pore blackhead nose whitehead forehead chin not natural soap bar smoother natural safer choice it trashed,0.025,positive
